orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;projeto_atividade_codigo;projeto_atividade_nome;conta_despesa_codigo;conta_despesa_nome;fonte_seq;fonte_grupo;fonte_codigo;fonte_detalhe;fonte_descricao;valor_autorizado;valor_atualizado;liquido_empenhado;saldo_atual
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.301.0004.2024;Manutenção dos Serviços de Saúde - Atenção Básica;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;01030;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);10000.00;10000.00;0.00;10000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.301.0004.2024;Manutenção dos Serviços de Saúde - Atenção Básica;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;01032;E;00945;1006/03/02/01/02;AQUISIÇÃO DE EQUIPAMENTOS INVESTIMENTO SESA PR;0.00;0.00;0.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.301.0004.2024;Manutenção dos Serviços de Saúde - Atenção Básica;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;01032;EA;00945;1006/03/02/01/02;AQUISIÇÃO DE EQUIPAMENTOS INVESTIMENTO SESA PR;0.00;59000.00;45802.35;13197.65
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.1089;Convênio Estadual - Reforma do Hospital Dr. Lauro Macedo Sobrinho;4.4.90.51.00.00;OBRAS E INSTALAÇÕES;01040;E;01987;1005/03/02/01/01;CONVÊNIO ESTADUAL - REFORMA DO HOSPITAL;500000.00;500000.00;0.00;500000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;01050;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);1943000.00;1836620.00;625233.04;1211386.96
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;01052;E;01064;1064/09/02/06/20;Assistência financeira da União destinada à complementação ao pagamento dos piso;0.00;3000.00;2634.03;365.97
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;01051;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;439576.37;439449.19;127.18
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;01060;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);360000.00;360000.00;104188.53;255811.47
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;01061;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;87865.15;87733.87;131.28
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.1.90.16.00.00;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;01070;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);30000.00;30000.00;0.00;30000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.1.90.94.00.00;INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS;01080;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);30000.00;30000.00;0.00;30000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.14.00.00;DIÁRIAS - CIVIL;01090;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);50000.00;50000.00;295.00;49705.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01100;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);453333.00;393333.00;42157.70;351175.30
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01110;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);176717.00;150717.00;64511.48;86205.52
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01120;E;00371;1005/03/02/01/01;TRANSFERÊNCIA ESTADUAL HOSP SUS;170000.00;113301.40;64493.74;48807.66
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01130;E;00496;0496/09/02/06/20;HPP - TRANSFERÊNCIA SUS/SESA - HOSPITAL DE PEQUENO PORTE;150000.00;83000.00;61504.56;21495.44
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01131;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;135400.00;126162.44;9237.56
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01134;E;11496;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000666885202500;0.00;0.00;0.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01134;EA;11496;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000666885202500;0.00;2000.00;1206.10;793.90
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01133;E;11499;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000653904202500;0.00;0.00;0.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01133;EA;11499;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000653904202500;0.00;8000.00;7151.25;848.75
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01132;E;11502;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000667591202500;0.00;0.00;0.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01132;EA;11502;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000667591202500;0.00;13680.00;12503.30;1176.70
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01101;E;11505;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000714601202500;0.00;0.00;0.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01101;EA;11505;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000714601202500;0.00;42116.79;9104.80;33011.99
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01136;E;11508;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 768598 C/C 28271-5;0.00;81000.00;80789.20;210.80
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01138;E;11509;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 768603 C/C 28277-4;0.00;86108.95;83913.69;2195.26
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01135;E;11510;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 768591 C/C 28270-7;0.00;82250.00;81770.03;479.97
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.30.00.00;MATERIAL DE CONSUMO;01137;E;11511;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 766955 C/C 28304-5;0.00;80000.00;78613.20;1386.80
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01163;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);0.00;45000.00;0.00;45000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01140;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);100000.00;151000.00;148852.93;2147.07
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01150;E;00371;1005/03/02/01/01;TRANSFERÊNCIA ESTADUAL HOSP SUS;100000.00;96258.34;44216.00;52042.34
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01160;E;00496;0496/09/02/06/20;HPP - TRANSFERÊNCIA SUS/SESA - HOSPITAL DE PEQUENO PORTE;100000.00;144216.00;110044.70;34171.30
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01162;E;01064;1064/09/02/06/20;Assistência financeira da União destinada à complementação ao pagamento dos piso;0.00;13000.00;12718.51;281.49
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01162;EA;01064;1064/09/02/06/20;Assistência financeira da União destinada à complementação ao pagamento dos piso;0.00;38000.00;35840.44;2159.56
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01164;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;198392.00;197824.00;568.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01161;E;11505;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000714601202500;0.00;0.00;0.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01161;EA;11505;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000714601202500;0.00;55876.51;55499.57;376.94
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01166;E;11506;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 766885 C/C 28269-3;0.00;76322.25;76322.25;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.34.00.00;OUTRAS DESPESAS DE PESSOAL DECORRENTES DE CONTRATOS DE TERCEIRIZAÇÃO;01165;E;11508;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 768598 C/C 28271-5;0.00;60000.00;48278.85;11721.15
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01170;E;00000;0000/01/07/00/00;Recursos Ordinários (Livres);520000.00;277800.00;75034.95;202765.05
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01180;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);120000.00;143000.00;137863.49;5136.51
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01172;E;00371;1005/03/02/01/01;TRANSFERÊNCIA ESTADUAL HOSP SUS;0.00;60440.26;60306.99;133.27
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01172;EA;00371;1005/03/02/01/01;TRANSFERÊNCIA ESTADUAL HOSP SUS;0.00;26126.48;25128.87;997.61
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01191;E;00496;0496/09/02/06/20;HPP - TRANSFERÊNCIA SUS/SESA - HOSPITAL DE PEQUENO PORTE;0.00;22784.00;22574.69;209.31
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01191;EA;00496;0496/09/02/06/20;HPP - TRANSFERÊNCIA SUS/SESA - HOSPITAL DE PEQUENO PORTE;0.00;23000.00;18822.03;4177.97
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01190;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;1180000.00;711514.07;99296.62;612217.45
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01171;E;11496;1011/12/02/06/18;CUSTEIO PAP - EMENDA INDIVIDUAL PROPOSTA 36000666885202500;0.00;0.00;0.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01192;E;11506;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 766885 C/C 28269-3;0.00;11000.00;8788.74;2211.26
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01193;E;11510;1011/12/02/06/18;CUSTEIO PAP 2026 - EMENDA INDIVIDUAL PROPOSTA 768591 C/C 28270-7;0.00;306.67;306.67;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;01200;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);4500.00;20200.00;20200.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;01201;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;15100.00;15100.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2025;Manutenção dos Serviços de Saúde - Média e Alta Complexidade;4.4.90.52.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;01210;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);20000.00;20000.00;0.00;20000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;01220;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);483000.00;369800.00;218658.47;151141.53
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.1.90.11.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;01221;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;37029.77;37029.77;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;01230;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);90000.00;90000.00;41329.91;48670.09
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.1.90.13.00.00;CONTRIBUIÇÕES PATRONAIS;01231;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;7672.72;7672.72;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.3.90.30.00.00;MATERIAL DE CONSUMO;01240;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);80000.00;56000.00;0.00;56000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.3.90.30.00.00;MATERIAL DE CONSUMO;01241;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;23600.00;23210.01;389.99
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.3.90.39.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;01250;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);5000.00;5000.00;0.00;5000.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;01260;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);2100.00;18000.00;18000.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.302.0005.2026;Manutenção dos Atendimentos na Unidade Básica - SAMU;3.3.90.46.00.00;AUXÍLIO-ALIMENTAÇÃO;01261;E;01494;0494/09/02/06/20;Bloco de Custeio das Ações e Serviços Públicos de Saúde;0.00;3000.00;3000.00;0.00
06;SECRETARIA DE SAUDE;003;FMS - DEPARTAMENTO DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL;10.303.0004.2027;Manutenção dos Serviços de Saúde - Farmácia Básica;3.3.90.32.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUITA;01270;E;00303;0303/01/02/00/00;Saúde - Receitas Vinculadas (E.C. 29/00 - 15%);50000.00;50000.00;0.00;50000.00
